4,2,37,18,14,14,1,11,6,1,6,1,4,1,2,19,1,1,1,1,2,2,1,2,1,1,1,1,4
4,2,37,19,14,14,1,11,6,1,6,1,4,1,2,19,1,1,1,1,2,2,1,2,1,1,1,1,4
4,2,37,19,14,14,1,11,6,1,6,1,4,1,2,19,1,1,1,1,2,2,1,2,1,1,1,1,4
